guest_email,has_rewards,room_type,amenities_fee,checkin_date,checkout_date,room_rate,billing_address,credit_card_number
boyddustin@example.org,False,BASIC,19.260358100861396,05 Feb 2020,2020-08-31,367.14,sdv-pii-6jnrn,3540342908359794
tammycox@example.com,False,SUITE,12.51296309250744,10 Nov 2020,2020-08-21,129.12,sdv-pii-2mpwc,4782784252848895
jessicaanthony@example.net,True,DELUXE,17.601399180235305,07 Apr 2020,2020-04-29,95.17,sdv-pii-jocg9,30241255620787
yconrad@example.org,False,DELUXE,11.811439064002911,07 Jan 2021,2020-07-09,156.54,sdv-pii-itewo,502072459428
ugood@example.net,False,DELUXE,5.905847166692767,13 Aug 2020,2020-03-18,121.2,sdv-pii-njkpg,5360846516507158
yangjason@example.org,False,DELUXE,41.38161108922971,15 Jul 2020,2020-11-21,116.67,sdv-pii-9zmsl,4192137363174240522
matthewrobinson@example.net,False,BASIC,22.360546480105537,25 Jul 2020,2020-03-03,83.8,sdv-pii-6sa88,3532913220021591
tony64@example.org,False,BASIC,0.0,25 Dec 2020,2020-10-22,94.97,sdv-pii-01xrv,180061672615840
sharon41@example.org,False,BASIC,26.576561473001142,27 Jun 2020,2020-01-07,127.11,sdv-pii-ul2rt,4066615792984408647
jamie59@example.net,False,SUITE,0.0,08 Jan 2020,2020-09-22,110.21,sdv-pii-i4zxd,30487374725409
barbara06@example.net,False,DELUXE,28.84555330291053,21 May 2020,2020-03-22,235.35,sdv-pii-brp7p,3532180985559328
richard94@example.net,True,SUITE,5.587557546260401,04 Aug 2020,2020-11-27,108.67,sdv-pii-1x4zc,213158293143078
stefaniesantiago@example.com,False,DELUXE,23.063559644767338,16 Oct 2020,2020-12-10,147.13,sdv-pii-0zwfj,2671986665159459
walkererica@example.org,True,DELUXE,21.37900530282832,24 Jun 2020,2020-05-02,271.97,sdv-pii-y6i3a,4943602439967
dgarcia@example.com,True,BASIC,3.2936634586089055,19 Nov 2020,2020-09-04,289.25,sdv-pii-ivkal,4148400819725024550
steven36@example.org,False,BASIC,0.0,21 Jun 2020,2020-02-01,170.04,sdv-pii-y7lei,4979607877656885
heather26@example.com,True,SUITE,5.34762158539847,02 Jan 2021,2020-02-16,162.56,sdv-pii-c0nae,4905922455205
martha12@example.net,False,DELUXE,16.553912826348952,07 Sep 2020,2020-02-13,242.16,sdv-pii-gqm30,4813489954844
brandynolan@example.net,False,BASIC,23.454365354509733,30 May 2020,2020-06-04,165.3,sdv-pii-yk5gh,4164795104682223
emcpherson@example.com,True,SUITE,3.470107444135617,07 Jan 2021,2020-09-03,126.15,sdv-pii-g3ksl,3517439040221558
smithstephen@example.com,True,BASIC,35.657036684652816,29 Jun 2020,2020-09-23,204.84,sdv-pii-uy2gg,38165050008637
timothy17@example.org,False,BASIC,0.0,12 Jun 2020,2020-07-16,242.0,sdv-pii-7syfq,502079439506
joanna69@example.org,False,SUITE,3.3731116872525817,19 Sep 2020,2020-06-29,375.8,sdv-pii-7x59k,502037534687
emilymclaughlin@example.net,False,DELUXE,7.7383712034493755,09 May 2020,2020-02-26,132.98,sdv-pii-bwvme,630463122675
sparkstony@example.org,True,BASIC,3.0125310053470686,12 Oct 2020,2020-09-16,145.32,sdv-pii-pdqa0,4763916809319508
kathrynhuff@example.org,False,BASIC,45.479842388113084,07 Jan 2021,2020-08-10,134.86,sdv-pii-3v4ga,30346210566031
jessica43@example.org,True,BASIC,9.532822060425929,20 Nov 2020,2020-11-25,133.07,sdv-pii-2n81i,30194008614484
goodmichael@example.com,False,BASIC,18.125501271365668,19 Sep 2020,2020-04-09,115.68,sdv-pii-fvogh,4526165890641
ccole@example.com,False,BASIC,19.707229995943543,12 Jan 2020,2020-11-30,113.44,sdv-pii-ovnxf,30276530594928
ewhite@example.com,True,DELUXE,10.297640016873055,04 Apr 2020,2020-01-07,140.15,sdv-pii-215lx,4268417937340425
qcollins@example.com,False,SUITE,28.875776897096188,17 Nov 2020,2020-05-05,393.07,sdv-pii-4euse,502043584908
wilsonsuzanne@example.com,False,BASIC,35.126043246766876,10 Oct 2020,2020-10-18,137.7,sdv-pii-q9r62,4272284844331887
jessicaweaver@example.org,True,SUITE,25.036022995444572,13 Sep 2020,2020-10-10,196.87,sdv-pii-quimt,4771392798575487076
trevor92@example.com,False,DELUXE,45.1503508218743,29 Sep 2020,2020-11-30,134.84,sdv-pii-6ylrj,3598729602893345
matthew28@example.com,False,DELUXE,26.401130710153716,15 Nov 2020,2020-04-17,182.78,sdv-pii-uqxea,501882262238
andersoncynthia@example.net,False,BASIC,24.63500681098757,15 Dec 2020,2020-02-12,100.08,sdv-pii-pfggx,3537921127602160
michaelsanchez@example.org,False,DELUXE,26.934885137136913,31 Jan 2020,2020-05-07,334.88,sdv-pii-rtqd5,30273529982800
kevinstrong@example.net,True,SUITE,38.49212748245788,24 Apr 2020,2020-10-25,141.39,sdv-pii-c20cx,2275957962477126
elizabeth97@example.net,True,DELUXE,10.545936441436693,26 Mar 2020,2020-02-11,96.34,sdv-pii-u70us,4413637494726
fsimmons@example.net,False,DELUXE,48.12,27 Mar 2020,2020-03-22,210.41,sdv-pii-ch7f8,4145895301949689409
kristina48@example.org,False,DELUXE,16.56156337841664,04 Aug 2020,2020-06-24,98.11,sdv-pii-stn5u,6011716918632659
smithemily@example.com,False,BASIC,15.213012773956965,07 Jan 2021,2020-09-18,169.7,sdv-pii-vdnqg,4302786745489485
